2010-11-01,0.1925,,,,,
2010-11-02,0.1955,,,,,
2010-11-03,0.1938,,,,,
2010-11-04,0.1931,,,,,
2010-11-05,0.23,,,,,
2010-11-06,0.26,,,,,
2010-11-07,0.39,,,,,
2010-11-08,0.34,,,,,
2010-11-09,0.243,,,,,
2010-11-10,0.21,,,,,
2010-11-11,0.24,,,,,
2010-11-12,0.2231,,,,,
2010-11-13,0.2682,,,,,
2010-11-14,0.276,,,,,
2010-11-15,0.279,,,,,
2010-11-16,0.2682,,,,,
2010-11-17,0.223,,,,,
2010-11-18,0.2299,,,,,
2010-11-19,0.2678,,,,,
2010-11-20,0.28,,,,,
2010-11-21,0.283,,,,,
2010-11-22,0.2767,,,,,
2010-11-23,0.2879,,,,,
2010-11-24,0.2829,,,,,
2010-11-25,0.283,,,,,
2010-11-26,0.28,,,,,
2010-11-27,0.2844,,,,,
2010-11-28,0.283,,,,,
2010-11-29,0.27,,,,,
2010-11-30,0.2299,,,,,
2010-12-01,0.2082,,,,,
2010-12-02,0.2275,,,,,
2010-12-03,0.255,,,,,
2010-12-04,0.251,,,,,
2010-12-05,0.205,,,,,
2010-12-06,0.19,,,,,
2010-12-07,0.204,,,,,
2010-12-08,0.233,,,,,
2010-12-09,0.2388,,,,,
2010-12-10,0.2,,,,,
2010-12-11,0.204,,,,,
2010-12-12,0.228,,,,,
2010-12-13,0.22,,,,,
2010-12-14,0.2299,,,,,
2010-12-15,0.2467,,,,,
2010-12-16,0.238,,,,,
2010-12-17,0.25,,,,,
2010-12-18,0.24,,,,,
2010-12-19,0.241,,,,,
2010-12-20,0.2401,,,,,
2010-12-21,0.267,,,,,
2010-12-22,0.24,,,,,
2010-12-23,0.25,,,,,
2010-12-24,0.25,,,,,
2010-12-25,0.248,,,,,
2010-12-26,0.2499,,,,,
2010-12-27,0.265,,,,,
2010-12-28,0.265,,,,,
2010-12-29,0.281,,,,,
2010-12-30,0.3,,,,,
2010-12-31,0.3,,,,,
2011-01-01,0.3,,,,,
2011-01-02,0.3,,,,,
2011-01-03,0.3,,,,,
2011-01-04,0.295,,,,,
2011-01-05,0.2989,,,,,
2011-01-06,0.299,,,,,
2011-01-07,0.298,,,,,
2011-01-08,0.32,,,,,
2011-01-09,0.3229,,,,,
2011-01-10,0.323,,,,,
2011-01-11,0.3266,,,,,
2011-01-12,0.3266,,,,,
2011-01-13,0.3188,,,,,
2011-01-14,0.3176,,,,,
2011-01-15,0.4,,,,,
2011-01-16,0.386,,,,,
2011-01-17,0.3868,,,,,
2011-01-18,0.3495,,,,,
2011-01-19,0.313,,,,,
2011-01-20,0.313,,,,,
2011-01-21,0.39,,,,,
2011-01-22,0.4199,,,,,
2011-01-23,0.4443,,,,,
2011-01-24,0.4424,,,,,
2011-01-25,0.4199,,,,,
2011-01-26,0.41,,,,,
2011-01-27,0.417,,,,,
2011-01-28,0.4212,,,,,
2011-01-29,0.446,,,,,
2011-01-30,0.439,,,,,
2011-01-31,0.4799,,,,,
2011-02-01,0.52,,,,,
2011-02-02,0.7,,,,,
2011-02-03,0.716,,,,,
2011-02-04,0.69,,,,,
2011-02-05,0.811,,,,,
2011-02-06,0.92,,,,,
2011-02-07,0.8997,,,,,
2011-02-08,0.89,,,,,
2011-02-09,0.918,,,,,
2011-02-10,1.09,,,,,
2011-02-11,0.9803,,,,,
2011-02-12,1.07,,,,,
2011-02-13,1.08,,,,,
2011-02-14,1.05,,,,,
2011-02-15,1.07,,,,,
2011-02-16,1.05,,,,,
2011-02-17,1.05,,,,,
2011-02-18,1.04,,,,,
2011-02-19,0.8989,,,,,
2011-02-20,0.949,,,,,
2011-02-21,0.85,,,,,
2011-02-22,0.8345,,,,,
2011-02-23,0.8702,,,,,
2011-02-24,0.9,,,,,
2011-02-25,0.9974,,,,,
2011-02-26,0.9111,,,,,
2011-02-27,0.958,,,,,
2011-02-28,0.89,,,,,
2011-03-01,0.86,,,,,
2011-03-02,0.9202,,,,,
2011-03-03,0.9399,,,,,
2011-03-04,0.9391,,,,,
2011-03-05,0.901,,,,,
2011-03-06,0.9103,,,,,
2011-03-07,0.8999,,,,,
2011-03-08,0.885,,,,,
2011-03-09,0.87,,,,,
2011-03-10,0.8645,,,,,
2011-03-11,0.9329,,,,,
2011-03-12,0.88,,,,,
2011-03-13,0.918,,,,,
2011-03-14,0.8925,,,,,
2011-03-15,0.8949,,,,,
2011-03-16,0.87,,,,,
2011-03-17,0.86,,,,,
2011-03-18,0.8254,,,,,
2011-03-19,0.8165,,,,,
2011-03-20,0.765,,,,,
2011-03-21,0.7411,,,,,
2011-03-22,0.759,,,,,
2011-03-23,0.809,,,,,
2011-03-24,0.8497,,,,,
2011-03-25,0.8669,,,,,
2011-03-26,0.8838,,,,,
2011-03-27,0.8552,,,,,
2011-03-27,0.82,,,,,
2011-03-28,0.799,,,,,
2011-03-29,0.7925,,,,,
2011-03-30,0.7897,,,,,
2011-03-31,0.7846,,,,,
2011-04-01,0.7741,,,,,
2011-04-02,0.782,,,,,
2011-04-03,0.779,,,,,
2011-04-04,0.68,,,,,
2011-04-05,0.71,,,,,
2011-04-06,0.74,,,,,
2011-04-07,0.7538,,,,,
2011-04-08,0.75,,,,,
2011-04-09,0.73,,,,,
2011-04-10,0.7369,,,,,
2011-04-11,0.77,,,,,
2011-04-12,0.86,,,,,
2011-04-13,0.9225,,,,,
2011-04-14,1,,,,,
2011-04-15,0.9899,,,,,
2011-04-16,1.05,,,,,
2011-04-17,1.11,,,,,
2011-04-18,1.16,,,,,
2011-04-19,1.2,,,,,
2011-04-20,1.14,,,,,
2011-04-21,1.21,,,,,
2011-04-22,1.41,,,,,
2011-04-23,1.7,,,,,
2011-04-24,1.63,,,,,
2011-04-25,1.56,,,,,
2011-04-26,1.79,,,,,
2011-04-27,1.9,,,,,
2011-04-28,2.21,,,,,
2011-04-29,2.88,,,,,
2011-04-30,3.5,,,,,
2011-05-01,3.03,,,,,
2011-05-02,3.2,,,,,
2011-05-03,3.41,,,,,
2011-05-04,3.41,,,,,
2011-05-05,3.33,,,,,
2011-05-06,3.45,,,,,
2011-05-07,3.64,,,,,
2011-05-08,3.87,,,,,
2011-05-09,3.8,,,,,
2011-05-10,5.81,,,,,
2011-05-11,5.5,,,,,
2011-05-12,6.3,,,,,
2011-05-13,8.2,,,,,
2011-05-14,7.2,,,,,
2011-05-15,6.99,,,,,
2011-05-16,8.03,,,,,
2011-05-17,7.19,,,,,
2011-05-18,6.88,,,,,
2011-05-19,6.81,,,,,
2011-05-20,5.59,,,,,
2011-05-21,6.12,,,,,
2011-05-22,6.69,,,,,
2011-05-23,7.15,,,,,
2011-05-24,7.42,,,,,
2011-05-25,8.4,,,,,
2011-05-26,8.8,,,,,
2011-05-27,8.5,,,,,
2011-05-28,8.3,,,,,
2011-05-29,8.43,,,,,
2011-05-30,8.8,,,,,
2011-05-31,8.74,,,,,
2011-06-01,9.57,,,,,
2011-06-02,10.6,,,,,
2011-06-03,14.29,,,,,
2011-06-04,18.889999,,,,,
2011-06-05,16.700001,,,,,
2011-06-06,18.549999,,,,,
2011-06-07,23.92,,,,,
2011-06-08,29.6,,,,,
2011-06-09,28.92,,,,,
2011-06-10,23.950001,,,,,
2011-06-11,14.65,,,,,
2011-06-12,18.549999,,,,,
2011-06-13,19.84,,,,,
2011-06-14,19.280001,,,,,
2011-06-15,19.49,,,,,
2011-06-16,17,,,,,
2011-06-17,15.68,,,,,
2011-06-18,16.889999,,,,,
2011-06-19,17.51,,,,,
2011-06-20,17.51,,,,,
2011-06-21,17.51,,,,,
2011-06-22,17.51,,,,,
2011-06-23,17.51,,,,,
2011-06-24,17.51,,,,,
2011-06-25,17.51,,,,,
2011-06-26,16.450001,,,,,
2011-06-27,16.75,,,,,
2011-06-28,16.950001,,,,,
2011-06-29,16.85,,,,,
2011-06-30,16.1,,,,,
2011-07-01,15.4,,,,,
2011-07-02,15.4,,,,,
2011-07-03,15.44,,,,,
2011-07-04,13.86,,,,,
2011-07-05,12.91,,,,,
2011-07-06,14.78,,,,,
2011-07-07,14.78,,,,,
2011-07-08,14.31,,,,,
2011-07-09,14.38,,,,,
2011-07-10,14.9,,,,,
2011-07-11,14.21,,,,,
2011-07-12,14.01,,,,,
2011-07-13,13.95,,,,,
2011-07-14,13.99,,,,,
2011-07-15,13.81,,,,,
2011-07-16,13.72,,,,,
2011-07-17,13.16,,,,,
2011-07-18,13.48,,,,,
2011-07-19,13.85,,,,,
2011-07-20,13.69,,,,,
2011-07-21,13.61,,,,,
2011-07-22,13.7,,,,,
2011-07-23,13.68,,,,,
2011-07-24,13.98,,,,,
2011-07-25,14.05,,,,,
2011-07-26,13.88,,,,,
2011-07-27,13.94,,,,,
2011-07-28,13.49,,,,,
2011-07-29,13.5,,,,,
2011-07-30,13.53,,,,,
2011-07-31,13.35,,,,,
2011-08-01,13.09,,,,,
2011-08-02,12.05,,,,,
2011-08-03,9.26,,,,,
2011-08-04,10.75,,,,,
2011-08-05,9.8,,,,,
2011-08-06,6.55,,,,,
2011-08-07,7.9,,,,,
2011-08-08,7.8,,,,,
2011-08-09,9.99,,,,,
2011-08-10,9.98,,,,,
2011-08-11,9.46,,,,,
2011-08-12,9.46,,,,,
2011-08-13,10.13,,,,,
2011-08-14,10.8,,,,,
2011-08-15,11.15,,,,,
2011-08-16,10.96,,,,,
2011-08-17,10.95,,,,,
2011-08-18,10.83,,,,,
2011-08-19,11.65,,,,,
2011-08-20,11.45,,,,,
2011-08-21,11.31,,,,,
2011-08-22,10.9,,,,,
2011-08-23,10.94,,,,,
2011-08-24,10.85,,,,,
2011-08-25,9.66,,,,,
2011-08-26,8.18,,,,,
2011-08-27,8.59,,,,,
2011-08-28,9.07,,,,,
2011-08-29,8.97,,,,,
2011-08-30,8.79,,,,,
2011-08-31,8.2,,,,,
2011-09-01,8.21,,,,,
2011-09-02,8.64,,,,,
2011-09-03,8.48,,,,,
2011-09-04,8.18,,,,,
2011-09-05,7.61,,,,,
2011-09-06,6.86,,,,,
2011-09-07,7.19,,,,,
2011-09-08,6.53,,,,,
2011-09-09,5.03,,,,,
2011-09-10,4.77,,,,,
2011-09-11,5.86,,,,,
2011-09-12,6.08,,,,,
2011-09-13,5.8,,,,,
2011-09-14,5.62,,,,,
2011-09-15,4.84,,,,,
2011-09-16,4.82,,,,,
2011-09-17,4.77,,,,,
2011-09-18,5.2,,,,,
2011-09-19,5.46,,,,,
2011-09-20,6.11,,,,,
2011-09-21,5.61,,,,,
2011-09-22,5.43,,,,,
2011-09-23,5.55,,,,,
2011-09-24,5.47,,,,,
2011-09-25,5.33,,,,,
2011-09-26,4.87,,,,,
2011-09-27,4.92,,,,,
2011-09-28,4.77,,,,,
2011-09-29,4.78,,,,,
2011-09-30,5.14,,,,,
2011-10-01,5.03,,,,,
2011-10-02,5.03,,,,,
2011-10-03,5.02,,,,,
2011-10-04,4.96,,,,,
2011-10-05,4.87,,,,,
2011-10-06,4.73,,,,,
2011-10-07,4.27,,,,,
2011-10-08,4.01,,,,,
2011-10-09,4.1,,,,,
2011-10-10,4.1,,,,,
2011-10-11,3.93,,,,,
2011-10-12,4.15,,,,,
2011-10-13,4.05,,,,,
2011-10-14,3.99,,,,,
2011-10-15,3.84,,,,,
2011-10-16,3.56,,,,,
2011-10-17,2.56,,,,,
2011-10-18,2.42,,,,,
2011-10-19,2.27,,,,,
2011-10-20,2.35,,,,,
2011-10-21,2.57,,,,,
2011-10-22,3.16,,,,,
2011-10-23,3.17,,,,,
2011-10-24,2.55,,,,,
2011-10-25,2.77,,,,,
2011-10-26,2.77,,,,,
2011-10-27,3.04,,,,,
2011-10-28,3.19,,,,,
2011-10-29,3.58,,,,,
2011-10-31,3.27,,,,,
2011-11-01,3.25,,,,,
2011-11-02,3.15,,,,,
2011-11-03,3.25,,,,,
2011-11-04,3.15,,,,,
2011-11-05,3.11,,,,,
2011-11-06,2.97,,,,,
2011-11-07,2.96,,,,,
2011-11-08,3.01,,,,,
2011-11-09,3.04,,,,,
2011-11-10,2.95,,,,,
2011-11-11,2.84,,,,,
2011-11-12,3.08,,,,,
2011-11-13,3.03,,,,,
2011-11-14,3,,,,,
2011-11-15,2.22,,,,,
2011-11-16,2.33,,,,,
2011-11-17,2.56,,,,,
2011-11-18,2.25,,,,,
2011-11-19,2.05,,,,,
2011-11-20,2.2,,,,,
2011-11-21,2.2,,,,,
2011-11-22,2.29,,,,,
2011-11-23,2.33,,,,,
2011-11-24,2.33,,,,,
2011-11-25,2.43,,,,,
2011-11-26,2.51,,,,,
2011-11-27,2.47,,,,,
2011-11-28,2.48,,,,,
2011-11-29,2.55,,,,,
2011-11-30,2.75,,,,,
2011-12-01,2.97,,,,,
2011-12-02,3.06,,,,,
2011-12-03,3.12,,,,,
2011-12-04,2.79,,,,,
2011-12-05,2.83,,,,,
2011-12-06,2.88,,,,,
2011-12-07,3.03,,,,,
2011-12-08,2.99,,,,,
2011-12-09,2.98,,,,,
2011-12-10,2.97,,,,,
2011-12-11,3.05,,,,,
2011-12-12,3.25,,,,,
2011-12-13,3.14,,,,,
2011-12-14,3.25,,,,,
2011-12-15,3.15,,,,,
2011-12-16,3.2,,,,,
2011-12-17,3.2,,,,,
2011-12-18,3.2,,,,,
2011-12-19,3.19,,,,,
2011-12-20,3.52,,,,,
2011-12-21,3.95,,,,,
2011-12-22,3.89,,,,,
2011-12-23,3.89,,,,,
2011-12-24,3.95,,,,,
2011-12-25,3.94,,,,,
2011-12-26,4.22,,,,,
2011-12-27,4.02,,,,,
2011-12-28,4.07,,,,,
2011-12-29,4.19,,,,,
2011-12-30,4.17,,,,,
2011-12-31,4.25,,,,,
2012-01-01,4.72,,,,,
2012-01-02,5.27,,,,,
2012-01-03,5.22,,,,,
2012-01-04,4.88,,,,,
2012-01-05,5.57,,,,,
2012-01-06,6.95,,,,,
2012-01-07,6.7,,,,,
2012-01-08,6.81,,,,,
2012-01-09,7.11,,,,,
2012-01-10,6.33,,,,,
2012-01-11,6.36,,,,,
2012-01-12,6.9,,,,,
2012-01-13,6.8,,,,,
2012-01-14,6.41,,,,,
2012-01-15,6.75,,,,,
2012-01-16,7,,,,,
2012-01-17,6.68,,,,,
2012-01-18,5.6,,,,,
2012-01-19,5.92,,,,,
2012-01-20,6.36,,,,,
2012-01-21,6.49,,,,,
2012-01-22,6.18,,,,,
2012-01-23,6.31,,,,,
2012-01-24,6.36,,,,,
2012-01-25,6.29,,,,,
2012-01-26,5.75,,,,,
2012-01-27,5.34,,,,,
2012-01-28,5.29,,,,,
2012-01-29,5.63,,,,,
2012-01-30,5.38,,,,,
2012-01-31,5.49,,,,,
2012-02-01,5.48,,,,,
2012-02-02,6.08,,,,,
2012-02-03,6.1,,,,,
2012-02-04,5.96,,,,,
2012-02-05,5.87,,,,,
2012-02-06,5.69,,,,,
2012-02-07,5.45,,,,,
2012-02-08,5.69,,,,,
2012-02-09,5.6,,,,,
2012-02-10,5.83,,,,,
2012-02-11,5.91,,,,,
2012-02-12,5.6,,,,,
2012-02-13,5.51,,,,,
2012-02-14,5.26,,,,,
2012-02-15,4.46,,,,,
2012-02-16,4.33,,,,,
2012-02-17,4.27,,,,,
2012-02-18,4.41,,,,,
2012-02-19,4.22,,,,,
2012-02-20,4.39,,,,,
2012-02-21,4.36,,,,,
2012-02-22,4.27,,,,,
2012-02-23,4.42,,,,,
2012-02-24,5.01,,,,,
2012-02-25,5.03,,,,,
2012-02-26,4.77,,,,,
2012-02-27,4.92,,,,,
2012-02-28,4.96,,,,,
2012-02-29,4.87,,,,,
2012-03-01,4.86,,,,,
2012-03-02,4.92,,,,,
2012-03-03,4.7,,,,,
2012-03-04,4.61,,,,,
2012-03-05,4.82,,,,,
2012-03-06,4.98,,,,,
2012-03-07,4.99,,,,,
2012-03-08,4.94,,,,,
2012-03-09,4.93,,,,,
2012-03-10,4.86,,,,,
2012-03-11,4.83,,,,,
2012-03-12,4.91,,,,,
2012-03-13,4.89,,,,,
2012-03-14,5.27,,,,,
2012-03-15,5.38,,,,,
2012-03-16,5.33,,,,,
2012-03-17,5.34,,,,,
2012-03-18,5.22,,,,,
2012-03-19,5.28,,,,,
2012-03-20,4.69,,,,,
2012-03-21,4.84,,,,,
2012-03-22,4.81,,,,,
2012-03-23,4.7,,,,,
2012-03-24,4.69,,,,,
2012-03-25,4.68,,,,,
2012-03-25,4.55,,,,,
2012-03-26,4.62,,,,,
2012-03-27,4.81,,,,,
2012-03-28,4.79,,,,,
2012-03-29,4.81,,,,,
2012-03-30,4.86,,,,,
2012-03-31,4.91,,,,,
2012-04-01,4.83,,,,,
2012-04-02,4.97,,,,,
2012-04-03,4.95,,,,,
2012-04-04,4.91,,,,,
2012-04-05,4.92,,,,,
2012-04-06,4.95,,,,,
2012-04-07,4.69,,,,,
2012-04-08,4.79,,,,,
2012-04-09,4.87,,,,,
2012-04-10,4.84,,,,,
2012-04-11,4.93,,,,,
2012-04-12,4.92,,,,,
2012-04-13,4.94,,,,,
2012-04-14,4.96,,,,,
2012-04-15,4.97,,,,,
2012-04-16,4.93,,,,,
2012-04-17,4.98,,,,,
2012-04-18,5.12,,,,,
2012-04-19,5.14,,,,,
2012-04-20,5.35,,,,,
2012-04-21,5.26,,,,,
2012-04-22,5.2,,,,,
2012-04-23,4.96,,,,,
2012-04-24,5.1,,,,,
2012-04-25,5.13,,,,,
2012-04-26,5.1,,,,,
2012-04-27,5.11,,,,,
2012-04-28,4.98,,,,,
2012-04-29,4.9,,,,,
2012-04-30,4.95,,,,,
2012-05-01,5,,,,,
2012-05-02,5.07,,,,,
2012-05-03,5.13,,,,,
2012-05-04,5.07,,,,,
2012-05-05,5.08,,,,,
2012-05-06,5.05,,,,,
2012-05-07,5.06,,,,,
2012-05-08,5.05,,,,,
2012-05-09,5.04,,,,,
2012-05-10,4.85,,,,,
2012-05-11,4.96,,,,,
2012-05-12,4.95,,,,,
2012-05-13,4.93,,,,,
2012-05-14,5.01,,,,,
2012-05-15,5.04,,,,,
2012-05-16,5.09,,,,,
2012-05-17,5.1,,,,,
2012-05-18,5.12,,,,,
2012-05-19,5.1,,,,,
2012-05-20,5.09,,,,,
2012-05-21,5.1,,,,,
2012-05-22,5.1,,,,,
2012-05-23,5.14,,,,,
2012-05-24,5.12,,,,,
2012-05-25,5.15,,,,,
2012-05-26,5.1,,,,,
2012-05-27,5.14,,,,,
2012-05-28,5.14,,,,,
2012-05-29,5.15,,,,,
2012-05-30,5.14,,,,,
2012-05-31,5.18,,,,,
2012-06-01,5.27,,,,,
2012-06-02,5.25,,,,,
2012-06-03,5.21,,,,,
2012-06-04,5.27,,,,,
2012-06-05,5.44,,,,,
2012-06-06,5.46,,,,,
2012-06-07,5.59,,,,,
2012-06-08,5.63,,,,,
2012-06-09,5.56,,,,,
2012-06-10,5.47,,,,,
2012-06-11,5.57,,,,,
2012-06-12,5.7,,,,,
2012-06-13,5.93,,,,,
2012-06-14,5.95,,,,,
2012-06-15,6.5,,,,,
2012-06-16,6.4,,,,,
2012-06-17,6.16,,,,,
2012-06-18,6.31,,,,,
2012-06-19,6.5,,,,,
2012-06-20,6.67,,,,,
2012-06-21,6.68,,,,,
2012-06-22,6.55,,,,,
2012-06-23,6.43,,,,,
2012-06-24,6.35,,,,,
2012-06-25,6.3,,,,,
2012-06-26,6.42,,,,,
2012-06-27,6.65,,,,,
2012-06-28,6.61,,,,,
2012-06-29,6.65,,,,,
2012-06-30,6.69,,,,,
2012-07-01,6.63,,,,,
2012-07-02,6.76,,,,,
2012-07-03,6.45,,,,,
2012-07-04,6.51,,,,,
2012-07-05,6.67,,,,,
2012-07-06,6.65,,,,,
2012-07-07,6.76,,,,,
2012-07-08,6.8,,,,,
2012-07-09,7.02,,,,,
2012-07-10,7.2,,,,,
2012-07-11,7.15,,,,,
2012-07-12,7.76,,,,,
2012-07-13,7.67,,,,,
2012-07-14,7.54,,,,,
2012-07-15,7.62,,,,,
2012-07-16,8.5,,,,,
2012-07-17,8.8,,,,,
2012-07-18,9.11,,,,,
2012-07-19,8.87,,,,,
2012-07-20,8.52,,,,,
2012-07-21,8.85,,,,,
2012-07-22,8.41,,,,,
2012-07-23,8.45,,,,,
2012-07-24,8.6,,,,,
2012-07-25,8.8,,,,,
2012-07-26,8.9,,,,,
2012-07-27,8.9,,,,,
2012-07-28,8.89,,,,,
2012-07-29,8.71,,,,,
2012-07-30,9.1,,,,,
2012-07-31,9.35,,,,,
2012-08-01,9.55,,,,,
2012-08-02,10.53,,,,,
2012-08-03,10.97,,,,,
2012-08-04,10.98,,,,,
2012-08-05,10.87,,,,,
2012-08-06,10.86,,,,,
2012-08-07,11.1,,,,,
2012-08-08,11.06,,,,,
2012-08-09,11.06,,,,,
2012-08-10,11.39,,,,,
2012-08-11,11.51,,,,,
2012-08-12,11.62,,,,,
2012-08-13,12.04,,,,,
2012-08-14,12.19,,,,,
2012-08-15,13.25,,,,,
2012-08-16,13.5,,,,,
2012-08-17,11.58,,,,,
2012-08-18,11.61,,,,,
2012-08-19,8,,,,,
2012-08-20,10.1,,,,,
2012-08-21,9.92,,,,,
2012-08-22,9.81,,,,,
2012-08-23,10.1,,,,,
2012-08-24,10.6,,,,,
2012-08-25,10.52,,,,,
2012-08-26,10.61,,,,,
2012-08-27,10.95,,,,,
2012-08-28,10.94,,,,,
2012-08-29,10.92,,,,,
2012-08-30,10.78,,,,,
2012-08-31,10.16,,,,,
2012-09-01,9.97,,,,,
2012-09-02,10.2,,,,,
2012-09-03,10.53,,,,,
2012-09-04,10.38,,,,,
2012-09-05,11,,,,,
2012-09-06,11.18,,,,,
2012-09-07,11,,,,,
2012-09-08,11.04,,,,,
2012-09-09,11.02,,,,,
2012-09-10,11.17,,,,,
2012-09-11,11.33,,,,,
2012-09-12,11.36,,,,,
2012-09-13,11.4,,,,,
2012-09-14,11.67,,,,,
2012-09-15,11.75,,,,,
2012-09-16,11.87,,,,,
2012-09-17,11.89,,,,,
2012-09-18,12.25,,,,,
2012-09-19,12.57,,,,,
2012-09-20,12.28,,,,,
2012-09-21,12.37,,,,,
2012-09-22,12.24,,,,,
2012-09-23,12.19,,,,,
2012-09-24,12.1,,,,,
2012-09-25,12.2,,,,,
2012-09-26,12.27,,,,,
2012-09-27,12.31,,,,,
2012-09-28,12.39,,,,,
2012-09-29,12.36,,,,,
2012-09-30,12.4,,,,,
2012-10-01,12.4,,,,,
2012-10-02,12.84,,,,,
2012-10-03,12.89,,,,,
2012-10-04,12.85,,,,,
2012-10-05,12.69,,,,,
2012-10-06,12.51,,,,,
2012-10-07,11.8,,,,,
2012-10-08,11.78,,,,,
2012-10-09,11.9,,,,,
2012-10-10,12.12,,,,,
2012-10-11,12.03,,,,,
2012-10-12,12,,,,,
2012-10-13,11.86,,,,,
2012-10-14,11.74,,,,,
2012-10-15,11.84,,,,,
2012-10-16,11.85,,,,,
2012-10-17,11.81,,,,,
2012-10-18,11.94,,,,,
2012-10-19,11.74,,,,,
2012-10-20,11.74,,,,,
2012-10-21,11.63,,,,,
2012-10-22,11.71,,,,,
2012-10-23,11.65,,,,,
2012-10-24,11.65,,,,,
2012-10-25,10.86,,,,,
2012-10-26,10.17,,,,,
2012-10-27,10.26,,,,,
2012-10-29,10.7,,,,,
2012-10-30,10.6,,,,,
2012-10-31,10.89,,,,,
2012-11-01,11.2,,,,,
2012-11-02,10.57,,,,,
2012-11-03,10.47,,,,,
2012-11-04,10.64,,,,,
2012-11-05,10.8,,,,,
2012-11-06,10.75,,,,,
2012-11-07,10.9,,,,,
2012-11-08,10.92,,,,,
2012-11-09,10.93,,,,,
2012-11-10,10.82,,,,,
2012-11-11,10.89,,,,,
2012-11-12,10.87,,,,,
2012-11-13,11.01,,,,,
2012-11-14,10.95,,,,,
2012-11-15,10.95,,,,,
2012-11-16,11.2,,,,,
2012-11-17,11.75,,,,,
2012-11-18,11.79,,,,,
2012-11-19,11.65,,,,,
2012-11-20,11.8,,,,,
2012-11-21,11.73,,,,,
2012-11-22,11.77,,,,,
2012-11-23,12.42,,,,,
2012-11-24,12.35,,,,,
2012-11-25,12.41,,,,,
2012-11-26,12.48,,,,,
2012-11-27,12.25,,,,,
2012-11-28,12.2,,,,,
2012-11-29,12.35,,,,,
